host_id,host_since,host_response_time,host_is_superhost,host_total_listings_count,host_verifications,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,occupancy_est_total,occupancy_est_ltm,revenue_est_total,revenue_est_ltm,comp_ratings,days_as_host,success,success_ltm
9900768,2013-11-09,N/A,FALSE,3,6,Novena,Central Region,329762,1.32423,103.85293,Apartment,Private room,2,2,1,1,Real Bed,8,280,130,60,1,22,3,160,21,0,93,9,9,9,9,9,9,FALSE,strict_14_with_grace_period,3,0,3,0.34,63,0,17640,0,7.4312499999999995,2208,High,Low
10248444,2013-11-25,within an hour,FALSE,49,4,River Valley,Central Region,238344,1.29488,103.83973,Serviced apartment,Private room,2,1,1,1,Real Bed,23,87,140,0,2,18,1,1125,104,33,86,9,9,9,9,9,9,FALSE,strict_14_with_grace_period,47,26,16,1.46,104,33,9048,2871,7.125,2192,Medium,Medium
10691920,2013-12-18,a few days or more,TRUE,2,6,Choa Chu Kang,West Region,689673,1.38602,103.74316,Condominium,Private room,1,1,1,1,Real Bed,30,31,141,14,1,0,3,1000,60,12,97,10,10,10,10,10,10,FALSE,moderate,2,0,2,0.85,180,36,5580,1116,7.8687499999999995,2169,Medium,Low
6157422,2013-04-30,within a few hours,TRUE,2,3,Hougang,North-East Region,530325,1.36867,103.89905,Apartment,Private room,1,1,1,1,Real Bed,16,50,0,0,1,0,4,1125,8,4,93,9,9,9,10,8,9,FALSE,moderate,2,0,2,0.13,32,16,1600,800,7.4312499999999995,2401,Low,Low
2413412,2012-05-19,within an hour,FALSE,113,5,Outram,Central Region,059108,1.28388,103.84398,Apartment,Private room,1,1,1,1,Real Bed,25,50,0,30,1,10,90,365,2,0,60,4,4,6,10,6,6,TRUE,strict_14_with_grace_period,120,0,120,0.04,180,0,9000,0,5.2,2747,Medium,Low
1346787,2011-10-28,within a few hours,FALSE,3,7,Outram,Central Region,059519,1.28448,103.8436,Apartment,Private room,3,1,1,1,Real Bed,18,89,200,30,1,25,1,1125,321,56,89,9,9,9,9,10,9,TRUE,strict_14_with_grace_period,3,0,3,5.4,321,56,28569,4984,7.3,2951,High,Medium
12067440,2014-02-09,within an hour,FALSE,19,5,Kallang,Central Region,207564,1.31196,103.85962,Loft,Private room,10,6,1,7,Real Bed,18,343,0,0,8,35,1,28,23,3,90,9,9,10,10,9,9,TRUE,strict_14_with_grace_period,20,0,18,0.33,23,3,7889,1029,7.3875,2116,Medium,Low
10248444,2013-11-25,within an hour,FALSE,49,4,River Valley,Central Region,238344,1.29462,103.83855,Apartment,Entire home/apt,4,2,2,2,Real Bed,33,201,150,0,4,18,1,1125,144,14,84,9,9,10,9,9,9,FALSE,strict_14_with_grace_period,47,26,16,2.07,144,14,28944,2814,7.08125,2192,High,Medium
9205954,2013-10-03,N/A,FALSE,1,6,Kallang,Central Region,436914,1.29907,103.87601,Apartment,Private room,2,1,1,1,Real Bed,12,57,150,20,1,0,7,1125,52,0,93,10,10,10,10,9,10,FALSE,moderate,1,0,1,0.74,364,0,20748,0,7.6499999999999995,2245,High,Low
12067440,2014-02-09,within an hour,FALSE,19,5,Kallang,Central Region,207564,1.31193,103.85952,Loft,Private room,6,6,1,4,Real Bed,18,252,0,0,5,7,1,28,2,0,90,10,8,9,10,9,9,TRUE,strict_14_with_grace_period,20,0,18,0.04,2,0,504,0,7.34375,2116,Low,Low
12067440,2014-02-09,within an hour,FALSE,19,5,Kallang,Central Region,207564,1.31254,103.85963,Loft,Private room,9,6,1,7,Real Bed,17,303,0,0,7,35,1,28,51,16,90,9,9,10,9,9,9,TRUE,strict_14_with_grace_period,20,0,18,0.78,51,16,15453,4848,7.34375,2116,High,Medium
12067440,2014-02-09,within an hour,FALSE,19,5,Kallang,Central Region,207564,1.31201,103.85971,Loft,Private room,1,6,1,1,Real Bed,18,55,0,0,1,0,2,14,34,16,95,9,10,10,10,10,10,TRUE,strict_14_with_grace_period,20,0,18,1.05,68,32,3740,1760,7.7375,2116,Medium,Medium
12067440,2014-02-09,within an hour,FALSE,19,5,Kallang,Central Region,207564,1.31215,103.85982,Loft,Private room,4,6,1,2,Real Bed,19,135,0,0,3,21,1,28,52,17,89,9,9,10,10,9,9,TRUE,strict_14_with_grace_period,20,0,18,1.03,52,17,7020,2295,7.34375,2116,Medium,Medium
12067440,2014-02-09,within an hour,FALSE,19,5,Kallang,Central Region,207564,1.31125,103.86083000000001,Loft,Private room,1,6,1,1,Real Bed,17,55,0,0,1,0,2,28,7,2,83,9,8,9,9,9,8,TRUE,strict_14_with_grace_period,20,0,18,0.14,14,4,770,220,6.90625,2116,Low,Low
12067440,2014-02-09,within an hour,FALSE,19,5,Kallang,Central Region,207564,1.31054,103.86098,Loft,Private room,14,6,1,10,Real Bed,17,463,0,0,11,28,1,28,13,4,95,10,10,10,10,9,9,TRUE,strict_14_with_grace_period,20,0,18,0.22,13,4,6019,1852,7.6937500000000005,2116,Medium,Medium
5116800,2013-02-17,N/A,FALSE,1,4,Bukit Timah,Central Region,588997,1.33746,103.78052,Apartment,Entire home/apt,3,1,1,1,Real Bed,21,120,300,100,2,0,2,1125,3,0,80,10,10,10,10,10,10,FALSE,moderate,1,1,0,0.09,6,0,720,0,7.125,2473,Low,Low
12532802,2014-02-24,within an hour,FALSE,2,7,Museum,Central Region,238323,1.2942,103.84283,Apartment,Entire home/apt,2,1,1,1,Real Bed,15,108,0,50,1,0,3,1000,38,13,83,8,8,10,9,10,8,TRUE,moderate,2,2,0,0.55,114,39,12312,4212,6.95,2101,Medium,Medium
10426671,2013-12-04,within a day,FALSE,2,8,Toa Payoh,Central Region,536314,1.33792,103.88593,House,Private room,2,1,1,1,Real Bed,11,46,600,50,1,20,3,365,59,13,84,9,8,9,9,8,8,FALSE,strict_14_with_grace_period,2,0,2,0.87,177,39,8142,1794,6.90625,2183,Medium,Medium
1346787,2011-10-28,within a few hours,FALSE,3,7,Outram,Central Region,059519,1.283,103.84399,Other,Private room,2,1,1,1,Real Bed,8,89,200,30,1,25,1,1125,129,43,93,10,9,10,10,10,9,FALSE,strict_14_with_grace_period,3,0,3,1.99,129,43,11481,3827,7.60625,2951,Medium,Medium
1346787,2011-10-28,within a few hours,FALSE,3,7,Outram,Central Region,059519,1.28409,103.84514,Apartment,Private room,2,1,1,2,Real Bed,17,66,200,30,1,25,1,1125,20,2,84,9,8,9,9,9,9,TRUE,strict_14_with_grace_period,3,0,3,0.29,20,2,1320,132,6.9937499999999995,2951,Low,Low
8948251,2013-09-20,within an hour,FALSE,75,7,Kallang,Central Region,338721,1.31138,103.86104,Apartment,Private room,1,3,1,1,Real Bed,28,35,0,15,1,10,28,365,1,0,80,8,6,10,10,10,6,TRUE,strict_14_with_grace_period,92,0,92,0.06,28,0,980,0,6.6875,2258,Low,Low
13685764,2014-03-30,N/A,TRUE,1,5,Novena,Central Region,308366,1.31626,103.84444,Condominium,Private room,1,1,1,1,Real Bed,16,81,150,0,1,20,6,1125,43,11,99,10,10,10,10,10,10,FALSE,moderate,1,0,1,0.63,258,66,20898,5346,7.95625,2067,High,Medium
4705949,2013-01-14,within an hour,TRUE,14,9,Bedok,East Region,466643,1.32823,103.94835,Bungalow,Private room,2,1,1,1,Real Bed,24,55,0,30,1,10,4,1120,25,10,95,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,10,0,10,0.39,100,40,5500,2200,7.78125,2507,Medium,Medium
14143199,2014-04-11,N/A,FALSE,1,3,River Valley,Central Region,238296,1.29519,103.84185,Apartment,Entire home/apt,2,1,1,1,Real Bed,16,150,0,50,1,0,14,90,7,0,94,9,10,9,9,9,9,FALSE,flexible,1,1,0,0.11,98,0,14700,0,7.51875,2055,Medium,Low
10422417,2013-12-04,within an hour,FALSE,3,5,Clementi,West Region,127162,1.31127,103.76175,Apartment,Private room,2,1.5,1,1,Real Bed,38,70,500,250,1,25,89,1125,7,1,93,9,10,10,9,10,9,FALSE,moderate,3,0,3,0.14,623,89,43610,6230,7.5625,2183,High,Medium
14521708,2014-04-21,within a few hours,FALSE,72,5,Geylang,Central Region,Singapore,1.31566,103.8859,Apartment,Entire home/apt,2,1,1,1,Real Bed,17,90,500,0,1,0,5,365,57,18,95,10,10,10,10,9,9,FALSE,strict_14_with_grace_period,74,74,0,0.86,285,90,25650,8100,7.6937500000000005,2045,High,High
10248444,2013-11-25,within an hour,FALSE,49,4,River Valley,Central Region,238344,1.29645,103.83972,Apartment,Entire home/apt,4,2,2,2,Real Bed,30,201,150,0,2,18,1,1125,97,2,88,9,9,9,9,9,9,FALSE,strict_14_with_grace_period,47,26,16,1.47,97,2,19497,402,7.2124999999999995,2192,High,Low
10248444,2013-11-25,within an hour,FALSE,49,4,River Valley,Central Region,238344,1.29648,103.83877,Serviced apartment,Entire home/apt,3,1,1,1,Real Bed,27,105,150,0,2,18,1,1125,231,49,87,9,9,9,9,9,8,FALSE,strict_14_with_grace_period,47,26,16,3.47,231,49,24255,5145,7.125,2192,High,Medium
1439258,2011-11-24,within a few hours,FALSE,33,8,Queenstown,Central Region,118146,1.28132,103.7854,Aparthotel,Hotel room,2,1,1,1,Real Bed,27,55,150,65,1,30,1,1125,11,9,91,9,9,10,9,9,9,TRUE,moderate,33,0,31,0.23,11,9,605,495,7.3875,2924,Low,Low
229339,2010-09-09,within an hour,FALSE,49,5,Bukit Merah,Central Region,160079,1.28376,103.83082,Apartment,Entire home/apt,2,1,0,1,Real Bed,19,136,136,20,1,0,2,1125,18,6,91,10,9,10,9,10,9,TRUE,strict_14_with_grace_period,27,25,2,0.28,36,12,4896,1632,7.4750000000000005,3365,Medium,Medium
15295886,2014-05-09,N/A,FALSE,3,3,Kallang,Central Region,207551,1.31047,103.86096,Hostel,Shared room,16,2,1,16,Real Bed,19,35,0,0,1,32,1,30,19,0,91,9,9,9,9,9,9,FALSE,strict_14_with_grace_period,3,0,1,0.29,19,0,665,0,7.34375,2027,Low,Low
4422603,2012-12-16,within an hour,FALSE,1,8,Hougang,North-East Region,548192,1.36103,103.88356,Apartment,Private room,1,1,1,1,Real Bed,24,82,939,135,1,20,1,1125,9,2,98,10,10,10,10,10,10,FALSE,moderate,1,0,1,0.15,9,2,738,164,7.9125000000000005,2536,Low,Low
1354425,2011-10-31,N/A,FALSE,1,8,Woodlands,North Region,730342,1.43272,103.7817,Apartment,Private room,1,1,1,1,Real Bed,27,45,0,0,1,10,7,1125,6,0,93,9,10,9,9,8,9,FALSE,strict_14_with_grace_period,1,0,1,0.09,42,0,1890,0,7.4312499999999995,2948,Low,Low
7044509,2013-06-22,N/A,FALSE,2,6,Museum,Central Region,228194,1.2986,103.84659,Condominium,Private room,1,0.5,1,1,Real Bed,30,111,1600,86,1,0,90,365,6,1,100,10,10,10,10,10,10,TRUE,strict_14_with_grace_period,2,0,2,0.1,540,90,59940,9990,8,2348,High,High
15666562,2014-05-18,a few days or more,FALSE,1,8,Toa Payoh,Central Region,357900,1.33967,103.86901,Apartment,Entire home/apt,6,2,2,6,Real Bed,15,280,300,80,1,0,60,1125,6,0,96,10,10,10,10,8,9,FALSE,strict_14_with_grace_period,1,1,0,0.1,360,0,100800,0,7.6937500000000005,2018,High,Low
15699865,2014-05-19,within an hour,FALSE,2,6,Bukit Merah,Central Region,160074,1.27811,103.83379,Apartment,Entire home/apt,4,1,2,2,Real Bed,8,248,902,0,1,0,7,1125,4,0,100,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,1,1,0,0.06,28,0,6944,0,8,2017,Medium,Low
10248444,2013-11-25,within an hour,FALSE,49,4,River Valley,Central Region,238344,1.29792,103.83781,Serviced apartment,Hotel room,3,1,1,2,Real Bed,32,126,150,0,2,18,2,1125,97,17,89,9,9,10,10,9,9,TRUE,strict_14_with_grace_period,47,26,16,1.49,194,34,24444,4284,7.34375,2192,High,Medium
7512511,2013-07-16,N/A,FALSE,1,6,Kallang,Central Region,218926,1.31239,103.85201,Apartment,Entire home/apt,4,2,2,2,Real Bed,14,300,500,60,4,50,2,14,3,0,93,9,9,9,9,9,9,FALSE,strict_14_with_grace_period,1,1,0,0.05,6,0,1800,0,7.4312499999999995,2324,Low,Low
10861133,2013-12-28,within an hour,FALSE,6,5,Kallang,Central Region,338787,1.31619,103.85983,Hostel,Hotel room,6,4,1,6,Real Bed,17,138,0,8,6,25,1,1125,31,1,81,9,8,9,9,9,8,TRUE,strict_14_with_grace_period,10,1,0,0.63,31,1,4278,138,6.8187500000000005,2159,Medium,Low
10861133,2013-12-28,within an hour,FALSE,6,5,Kallang,Central Region,338787,1.3147200000000001,103.86022,Hostel,Hotel room,6,4,1,6,Real Bed,13,45,0,0,2,50,1,1125,5,0,88,9,9,10,10,9,9,TRUE,strict_14_with_grace_period,10,1,0,0.08,5,0,225,0,7.3,2159,Low,Low
10861133,2013-12-28,within an hour,FALSE,6,5,Kallang,Central Region,338787,1.31437,103.86017,Hostel,Hotel room,2,4,1,2,Real Bed,17,60,0,8,2,25,1,1125,2,1,80,9,6,9,9,10,9,TRUE,strict_14_with_grace_period,10,1,0,0.07,2,1,120,60,6.7749999999999995,2159,Low,Low
15295886,2014-05-09,N/A,FALSE,3,3,Kallang,Central Region,207551,1.31086,103.85883,Hostel,Shared room,12,2,1,12,Real Bed,21,37,0,0,1,34,1,30,18,1,96,10,10,10,9,9,10,FALSE,strict_14_with_grace_period,3,0,1,0.27,18,1,666,37,7.7375,2027,Low,Low
7095710,2013-06-24,within a few hours,FALSE,12,7,Outram,Central Region,069249,1.28362,103.84552,Apartment,Entire home/apt,2,1,0,1,Real Bed,30,130,300,30,2,20,2,1125,59,24,86,9,9,9,10,10,8,FALSE,strict_14_with_grace_period,11,10,1,1.1,118,48,15340,6240,7.16875,2346,High,Medium
16262927,2014-06-01,within an hour,FALSE,1,5,Tampines,East Region,528802,1.34714,103.96002,Condominium,Private room,1,1,1,1,Real Bed,31,98,0,0,1,0,1,1125,7,7,97,10,10,10,10,10,10,FALSE,moderate,1,0,1,2.53,7,7,686,686,7.8687499999999995,2004,Low,Low
8060780,2013-08-10,within a few hours,FALSE,1,5,Outram,Central Region,069415,1.28216,103.84714,Apartment,Private room,2,1,1,1,Real Bed,17,201,0,20,1,0,90,90,17,0,92,10,10,9,10,10,10,FALSE,moderate,1,0,1,0.26,1530,0,307530,0,7.60625,2299,High,Low
6145399,2013-04-29,N/A,FALSE,1,7,River Valley,Central Region,238324,1.29508,103.84085,Apartment,Entire home/apt,2,1,0,1,Real Bed,11,180,0,0,1,0,5,1125,2,0,100,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,1,1,0,0.03,10,0,1800,0,8,2402,Low,Low
16689958,2014-06-12,within an hour,FALSE,1,6,Tampines,East Region,528786,1.34948,103.96321,Condominium,Private room,1,1,1,1,Real Bed,23,81,138,28,1,0,90,1125,10,0,95,10,9,10,10,10,9,TRUE,moderate,1,0,1,0.16,900,0,72900,0,7.6937500000000005,1993,High,Low
59498,2009-12-02,within a few hours,FALSE,3,7,Ang Mo Kio,North-East Region,57,1.37398,103.83069,House,Private room,2,1,1,1,Real Bed,8,111,250,35,1,10,2,1125,47,7,97,10,10,10,10,9,10,TRUE,strict_14_with_grace_period,3,0,3,0.73,94,14,10434,1554,7.825,3646,Medium,Medium
8492007,2013-08-28,within a few hours,FALSE,175,5,Geylang,Central Region,438646,1.31228,103.89521,Apartment,Entire home/apt,6,1,2,2,Real Bed,29,201,0,25,3,20,30,1125,22,2,84,8,9,9,9,9,8,TRUE,strict_14_with_grace_period,169,108,1,0.33,660,60,132660,12060,6.95,2281,High,High
10248444,2013-11-25,within an hour,FALSE,49,4,River Valley,Central Region,238344,1.29499,103.83852,Condominium,Entire home/apt,6,2,2,3,Real Bed,37,220,150,0,4,18,2,1125,161,28,86,9,9,9,9,9,9,TRUE,strict_14_with_grace_period,47,26,16,2.95,322,56,70840,12320,7.125,2192,High,High
10248444,2013-11-25,within an hour,FALSE,49,4,River Valley,Central Region,238344,1.29783,103.83936,Serviced apartment,Entire home/apt,5,1,1,4,Real Bed,34,138,150,0,2,18,1,1125,193,41,89,9,9,10,9,9,9,FALSE,strict_14_with_grace_period,47,26,16,2.96,193,41,26634,5658,7.3,2192,High,Medium
6385598,2013-05-14,within an hour,TRUE,1,7,Serangoon,North-East Region,550508,1.3736,103.87644,Apartment,Private room,3,1,1,2,Real Bed,12,57,150,21,2,35,2,1125,124,17,96,10,9,10,10,9,10,FALSE,strict_14_with_grace_period,1,0,1,2.63,248,34,14136,1938,7.7375,2387,Medium,Medium
17526618,2014-07-01,within an hour,FALSE,13,3,Outram,Central Region,059225,1.28318,103.84335,Hostel,Hotel room,10,4,1,10,Real Bed,24,30,0,0,1,28,1,1125,139,6,88,9,9,9,9,10,9,TRUE,strict_14_with_grace_period,13,0,3,2.17,139,6,4170,180,7.2562500000000005,1974,Medium,Low
17526618,2014-07-01,within an hour,FALSE,13,3,Outram,Central Region,059225,1.28458,103.84298,Hostel,Hotel room,16,4,1,16,Real Bed,22,30,0,0,1,28,1,1125,80,0,88,9,9,9,9,10,9,TRUE,strict_14_with_grace_period,13,0,3,1.24,80,0,2400,0,7.2562500000000005,1974,Low,Low
8624816,2013-09-04,N/A,FALSE,1,5,Singapore River,Central Region,238250,1.28955,103.83861,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,205,200,0,1,0,2,1125,18,0,98,10,10,10,10,10,9,FALSE,moderate,1,1,0,0.28,36,0,7380,0,7.8687499999999995,2274,Medium,Low
17526618,2014-07-01,within an hour,FALSE,13,3,Outram,Central Region,059225,1.28496,103.84318,Hostel,Hotel room,16,4,1,16,Real Bed,22,30,0,0,1,28,1,1125,192,2,89,9,8,10,10,10,9,TRUE,strict_14_with_grace_period,13,0,3,2.96,192,2,5760,60,7.34375,1974,Medium,Low
17526618,2014-07-01,within an hour,FALSE,13,3,Outram,Central Region,059225,1.28439,103.84308,Hostel,Hotel room,16,4,1,16,Real Bed,21,30,0,0,1,32,1,1125,177,5,88,9,9,10,9,10,9,TRUE,strict_14_with_grace_period,13,0,3,2.73,177,5,5310,150,7.3,1974,Medium,Low
2413412,2012-05-19,within an hour,FALSE,113,5,Outram,Central Region,059108,1.2852,103.84216,Apartment,Private room,1,1,1,1,Real Bed,33,60,0,20,1,10,90,365,2,2,80,8,7,9,9,10,8,TRUE,strict_14_with_grace_period,120,0,120,0.33,180,180,10800,10800,6.73125,2747,Medium,High
17526618,2014-07-01,within an hour,FALSE,13,3,Outram,Central Region,059225,1.28262,103.84487,Hostel,Hotel room,12,4,1,12,Real Bed,22,30,0,0,1,28,1,1125,18,0,79,8,9,9,9,9,9,TRUE,strict_14_with_grace_period,13,0,3,0.28,18,0,540,0,6.7749999999999995,1974,Low,Low
17526618,2014-07-01,within an hour,FALSE,13,3,Outram,Central Region,059225,1.28354,103.84331,Hostel,Private room,4,2,1,4,Real Bed,23,141,0,0,1,0,2,14,48,2,90,9,9,9,9,10,9,FALSE,strict_14_with_grace_period,13,0,3,0.78,96,4,13536,564,7.34375,1974,Medium,Low
10248444,2013-11-25,within an hour,FALSE,49,4,River Valley,Central Region,238344,1.29533,103.83797,Apartment,Entire home/apt,3,1,1,2,Real Bed,39,150,150,0,2,18,2,1124,238,54,92,9,9,9,9,10,9,TRUE,strict_14_with_grace_period,47,26,16,3.78,476,108,71400,16200,7.4312499999999995,2192,High,High
768164,2011-07-02,N/A,FALSE,1,4,Clementi,West Region,128036,1.29798,103.7668,Apartment,Private room,2,1,1,1,Real Bed,11,45,150,15,1,15,2,1125,3,0,100,10,10,10,10,9,10,FALSE,flexible,1,0,1,0.06,6,0,270,0,7.95625,3069,Low,Low
8773916,2013-09-11,N/A,FALSE,7,3,Rochor,Central Region,199150,1.30376,103.85923,Bed and breakfast,Private room,1,8,1,1,Real Bed,10,57,0,0,1,30,1,1125,20,0,94,10,9,10,10,10,9,FALSE,strict_14_with_grace_period,7,0,7,0.41,20,0,1140,0,7.6499999999999995,2267,Low,Low
8773916,2013-09-11,N/A,FALSE,7,3,Rochor,Central Region,199150,1.30171,103.85959,Bed and breakfast,Private room,3,8,1,1,Real Bed,8,90,0,0,3,30,1,1125,6,0,80,10,9,10,10,10,8,FALSE,strict_14_with_grace_period,7,0,7,0.1,6,0,540,0,6.9937499999999995,2267,Low,Low
8200399,2013-08-16,within a few hours,FALSE,10,8,Kallang,Central Region,208539,1.31083,103.858,Apartment,Private room,2,1.5,1,1,Real Bed,19,70,200,50,1,15,7,1125,8,0,98,10,9,10,10,10,9,FALSE,strict_14_with_grace_period,10,1,9,0.16,56,0,3920,0,7.825,2293,Medium,Low
10248444,2013-11-25,within an hour,FALSE,49,4,River Valley,Central Region,238344,1.29597,103.8382,Apartment,Entire home/apt,5,1,1,4,Real Bed,36,138,143,0,2,18,1,1125,66,6,90,9,9,9,9,9,9,FALSE,strict_14_with_grace_period,47,26,16,1.03,66,6,9108,828,7.3,2192,Medium,Low
19817950,2014-08-11,within a few hours,TRUE,1,7,Tanglin,Central Region,259555,1.32045,103.82116,Apartment,Entire home/apt,4,2,2,2,Real Bed,36,237,600,110,3,25,3,60,72,23,97,10,10,10,10,9,9,FALSE,strict_14_with_grace_period,1,1,0,1.13,216,69,51192,16353,7.78125,1933,High,High
14521708,2014-04-21,within a few hours,FALSE,72,5,Geylang,Central Region,Singapore,1.31565,103.88576,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,96,500,0,1,0,7,1125,65,17,97,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,74,74,0,1.01,455,119,43680,11424,7.8687499999999995,2045,High,High
20041363,2014-08-14,within an hour,TRUE,2,5,Bukit Panjang,West Region,589320,1.3471,103.77532,Condominium,Entire home/apt,5,2,2,2,Real Bed,26,165,500,80,4,20,12,1120,55,9,97,10,10,10,10,10,10,FALSE,strict_14_with_grace_period,1,1,0,0.87,660,108,108900,17820,7.8687499999999995,1930,High,High
6727323,2013-06-04,within a few hours,FALSE,0,6,Serangoon,North-East Region,359933,1.34518,103.86094,House,Private room,2,1,1,1,Real Bed,31,70,200,0,1,12,1,1125,92,16,91,9,9,9,9,8,9,TRUE,moderate,2,0,2,1.44,92,16,6440,1120,7.3,2366,Medium,Low
8773916,2013-09-11,N/A,FALSE,7,3,Rochor,Central Region,199150,1.30148,103.85813,Bed and breakfast,Private room,2,8,1,1,Real Bed,1,57,0,0,1,30,1,1125,28,0,89,10,8,10,10,9,9,FALSE,strict_14_with_grace_period,7,0,7,0.44,28,0,1596,0,7.34375,2267,Low,Low
20546604,2014-08-26,N/A,FALSE,1,5,Hougang,North-East Region,530348,1.37318,103.90152,Apartment,Shared room,1,1,1,2,Real Bed,19,29,200,20,1,10,90,1125,5,0,92,9,10,8,10,8,9,FALSE,moderate,1,0,0,0.08,450,0,13050,0,7.3875,1918,Medium,Low
20636569,2014-08-28,within a few hours,FALSE,1,3,Bedok,East Region,417777,1.31808,103.90582,Apartment,Private room,1,1.5,1,1,Real Bed,16,78,0,0,1,0,1,1125,2,1,100,10,9,9,10,10,10,FALSE,flexible,1,0,1,0.03,2,1,156,78,7.9125000000000005,1916,Low,Low
8492007,2013-08-28,within a few hours,FALSE,175,5,Kallang,Central Region,321105,1.31944,103.86222,Serviced apartment,Hotel room,6,2,3,3,Real Bed,28,388,0,25,4,30,7,900,47,1,80,8,8,9,8,9,8,TRUE,strict_14_with_grace_period,169,108,1,0.75,329,7,127652,2716,6.6875,2281,High,Medium
8773916,2013-09-11,N/A,FALSE,7,3,Rochor,Central Region,199150,1.30348,103.85969,Bed and breakfast,Private room,1,8,1,1,Real Bed,12,57,0,0,1,30,1,1125,10,0,86,9,8,10,10,9,9,FALSE,strict_14_with_grace_period,7,0,7,0.19,10,0,570,0,7.16875,2267,Low,Low
17320382,2014-06-27,within an hour,FALSE,2,8,Jurong East,West Region,609652,1.33856,103.73562,Condominium,Private room,2,1,1,1,Real Bed,22,68,0,12,1,10,1,1125,41,23,94,10,9,10,10,9,10,FALSE,flexible,2,0,2,1.02,41,23,2788,1564,7.6499999999999995,1978,Low,Medium
12067440,2014-02-09,within an hour,FALSE,19,5,Kallang,Central Region,207564,1.31288,103.85969,Loft,Private room,2,6,1,1,Real Bed,18,61,0,0,1,16,1,28,26,14,92,9,9,10,10,9,9,TRUE,strict_14_with_grace_period,20,0,18,0.75,26,14,1586,854,7.4750000000000005,2116,Low,Low
12067440,2014-02-09,within an hour,FALSE,19,5,Kallang,Central Region,207564,1.31157,103.8598,Loft,Private room,1,6,1,1,Real Bed,17,56,0,0,1,26,1,28,200,61,91,9,9,10,10,10,9,TRUE,strict_14_with_grace_period,20,0,18,5.47,200,61,11200,3416,7.4750000000000005,2116,Medium,Medium
1275947,2011-10-11,within a day,FALSE,1,5,Bukit Timah,Central Region,269264,1.31995,103.79426,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,160,1000,100,2,0,5,60,8,0,100,10,10,10,10,9,9,FALSE,strict_14_with_grace_period,1,1,0,0.19,40,0,6400,0,7.9125000000000005,2968,Medium,Low
6609641,2013-05-28,within an hour,TRUE,18,7,Tanglin,Central Region,257871,1.31539,103.82586,Serviced apartment,Entire home/apt,4,2,2,3,Real Bed,49,280,500,100,1,0,7,999,31,6,95,10,10,10,10,9,9,TRUE,strict_14_with_grace_period,19,12,0,0.49,217,42,60760,11760,7.6937500000000005,2373,High,High
20883050,2014-09-03,within an hour,FALSE,38,7,Geylang,Central Region,398698,1.31131,103.88343,Apartment,Private room,2,1,1,1,Real Bed,28,60,0,0,2,10,1,1125,55,27,88,9,9,10,9,9,9,FALSE,strict_14_with_grace_period,39,0,39,0.89,55,27,3300,1620,7.2562500000000005,1910,Medium,Medium
17526618,2014-07-01,within an hour,FALSE,13,3,Outram,Central Region,059225,1.28278,103.8445,Hostel,Hotel room,12,4,1,12,Real Bed,22,30,0,0,1,28,1,1125,47,8,88,9,9,9,9,10,9,TRUE,strict_14_with_grace_period,13,0,3,0.78,47,8,1410,240,7.2562500000000005,1974,Low,Low
17526618,2014-07-01,within an hour,FALSE,13,3,Outram,Central Region,059225,1.28332,103.8433,Hostel,Hotel room,12,4,1,12,Real Bed,23,30,0,0,1,28,1,1125,21,6,87,9,9,10,9,10,9,TRUE,strict_14_with_grace_period,13,0,3,0.34,21,6,630,180,7.2562500000000005,1974,Low,Low
21022554,2014-09-06,within a day,FALSE,2,5,Novena,Central Region,307750,1.31718,103.84287,Apartment,Private room,2,1,1,1,Real Bed,11,89,0,20,1,0,2,1125,14,1,96,9,9,10,10,10,9,FALSE,flexible,2,1,1,0.22,28,2,2492,178,7.6937500000000005,1907,Low,Low
971978,2011-08-15,within an hour,FALSE,1,8,Bukit Merah,Central Region,080107,1.27254,103.8337,Loft,Entire home/apt,8,1,3,3,Real Bed,39,306,1365,164,4,68,2,1125,193,33,93,10,10,10,10,9,9,FALSE,strict_14_with_grace_period,1,1,0,3.09,386,66,118116,20196,7.60625,3025,High,High
